NSC,SMILES,Cluster_ID,Scaffold_Cluster_ID,Random_Cluster_ID,Butina_Cluster_ID
713672,c1c(cc2c(c1)N=c1c(O2)c(c2=Nc3c(Oc2c1Cl)cc(cc3)N1C(=O)CSC1c1c(cccc1)O)Cl)N1C(=O)CSC1c1ccccc1O,1,7,3,5
713673,c1c(cc2c(c1)N=c1c(O2)c(c2=Nc3c(Oc2c1Cl)cc(cc3)N1C(=O)CSC1c1cc(c(cc1)O)OCC)Cl)N1C(=O)CSC1c1ccc(c(c1)OCC)O,1,7,2,7
713682,C1(=N/C(=C\c2c(cccc2)O)/C(=O)N1c1sc2c(n1)cccc2)c1ccccc1,5,4,4,2
713683,C1(=N/C(=C\c2ccc(c(c2)OCC)O)/C(=O)N1c1sc2c(n1)cccc2)c1ccccc1,5,4,1,2
713685,C1(=N/C(=C\c2ccc(cc2)Cl)/C(=O)N1c1sc2c(n1)cccc2)c1ccccc1,5,4,6,2
713687,C1(=N/C(=C\C=C\c2ccccc2)/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\C=C\c2ccccc2)/C1=O)c1ccccc1)c1ccccc1,5,1,3,7
713688,C1(=N/C(=C\c2c(cccc2)O)/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\c2ccccc2O)/C1=O)c1ccccc1)c1ccccc1,5,2,7,5
713690,C1(=N/C(=C\c2ccc(cc2)Cl)/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\c2ccc(cc2)Cl)/C1=O)c1ccccc1)c1ccccc1,5,2,7,2
713691,C1(=NN(/C(=N/c2nc3c(s2)cccc3)/C/1=C\c1ccc(cc1)OC)c1cccc(c1)Cl)C,2,2,7,5
713692,C1(=NN(/C(=N/c2nc3c(s2)cccc3)/C/1=C\c1cccs1)c1cccc(c1)Cl)C,2,3,3,5
713693,C1(=NN(C2(/C/1=C\c1cccs1)N(c1nc3c(s1)cccc3)C(=O)CS2)c1cccc(c1)Cl)C,2,4,1,2
713694,C1(=NN(C2(/C/1=C\c1ccc(cc1)OC)N(c1nc3c(s1)cccc3)C(=O)C2Cl)c1cccc(c1)Cl)C,2,5,4,2
713695,C1(=NN(C2(/C/1=C\c1cccs1)N(c1nc3c(s1)cccc3)C(=O)C2Cl)c1cccc(c1)Cl)C,2,5,1,2
713705,C1(=N/C(=C\c2c(cccc2)[N+](=O)[O-])/C(=O)N1c1sc2c(n1)cccc2)c1ccccc1,5,4,3,2
713706,C1(=N/C(=C\c2cc(c(c(c2)OC)OC)OC)/C(=O)N1c1sc2c(n1)cccc2)c1ccccc1,5,4,7,2
713707,C1(=N/C(=C\c2sccc2)/C(=O)N1c1sc2c(n1)cccc2)c1ccccc1,5,6,2,2
713708,C1(=N/C(=C\c2ccc(cc2)OC)/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\c2ccc(cc2)OC)/C1=O)c1ccccc1)c1ccccc1,5,2,5,2
713709,C1(=N/C(=C\c2c(cccc2)[N+](=O)[O-])/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\c2ccccc2[N+](=O)[O-])/C1=O)c1ccccc1)c1ccccc1,5,2,6,7
713710,C1(=N/C(=C\c2cc(c(c(c2)OC)OC)OC)/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\c2cc(c(c(c2)OC)OC)OC)/C1=O)c1ccccc1)c1ccccc1,5,2,5,1
713711,C1(=N/C(=C\c2cccs2)/C(=O)N1C1Sc2c(N1)cc1c(c2)NC(S1)N1C(=N/C(=C\c2sccc2)/C1=O)c1ccccc1)c1ccccc1,5,7,2,7
713724,c1ccc2c(c1)c(c[nH]2)CN1CCN(CC1)c1ncccn1,3,1,6,7
713725,c1ccc2c(c1)c(c[nH]2)CN1CCC(CC1)(c1ccccc1)O,3,2,3,7
713727,c1c(nc2c(c1C)C(=C(N(S2(=O)=O)CCCN1CCN(CC1)c1cccc(c1)Cl)C(=O)c1ccc(cc1)Br)O)C,2,3,3,6
713730,c1(n(c(c2c(=O)n(c(=O)c12)CCSC(=N)N)C)c1ccccc1)C,2,4,5,7
713736,c1(c2c(c(n1c1ccccc1)C)c(nn(c2=O)C)OCCCCN1CCN(CC1)c1ncccn1)C,2,5,2,6
713737,c1(c2c(c(n1c1ccccc1)C)c(nn(c2=O)C)OCCN1CCCCC1)C,2,6,4,6
713738,c1(c2c(c(n1c1ccccc1)C)c(nn(c2=O)C)OCC1OCCCC1)C,2,7,4,6
713750,c1(n(c(c2c(=O)n(c(=O)c12)CCN1CCN(CC1)c1cccc(c1)C(F)(F)F)C)c1ccccc1)C,2,1,1,3
713759,c1c(nc2c(c1C)C(=C(N(S2(=O)=O)CCCN1CCN(CC1)c1cc(ccc1)C(F)(F)F)C(=O)c1ccccc1)O)C,2,3,1,6
713760,c1c(nc2c(c1C)C(=C(N(S2(=O)=O)CCCN1CCN(CC1)c1c(cccc1)OC)C(=O)c1ccccc1)O)C,2,3,2,6
713761,c1c(nc2c(c1C)C(=C(N(S2(=O)=O)CCCN1CCN(CC1)c1cc(ccc1)C(F)(F)F)C(=O)c1ccc(cc1)Cl)O)C,2,3,1,6
713771,C\1=C/[C@H]2[C@H]([C@@H](C(CC(=O)O[C@H](CCC1)C)S(=O)c1cccc(c1)N)O)C[C@H](C2)O,6,2,5,2
713792,c1ccc2c(c1)c(c[nH]2)/C=C\1/C(=O)NCC(=O)N1,1,3,4,7
713796,[C@H]1(C[C@H]2[C@@](CC/C=C(/CCC[C@@H]([C@@H]([C@@H]1O2)O)C)\C)(O)C)C(=C)C(=O)O,6,7,5,1
713797,[C@@H]12C[C@H]3[C@@](CC/C=C(/CCC[C@@H]([C@@H]([C@@H]1O3)OC(=O)C2=C)C)\C)(O)C,6,4,3,1
713827,C1[C@@H](C[C@H]2[C@](C1)(C1C(CC2)C2[C@](CC1)(C(=O)/C(=C/c1cc(c(c(c1)OC)OC)OC)/C2)C)C)O,6,5,1,1
713828,C1[C@@H](C[C@H]2[C@](C1)(C1C(CC2)C2[C@](CC1)(/C(=N/O)/C(=C/c1cc(c(c(c1)OC)OC)OC)/C2)C)C)O,6,6,4,6
713829,C1[C@@H](CC2=CCC3C([C@]2(C1)C)CC[C@]1(C3C/C(=C\c2ccc(c(c2)OC)OC)/C1=O)C)O,6,7,3,1
713830,C1[C@@H](CC2=CCC3C([C@]2(C1)C)CC[C@]1(C3C/C(=C\c2ccc(c(c2)OC)OC)/[C@@H]1O)C)N1CCCC1,6,1,1,1
713831,C1[C@@H](CC2=CCC3C([C@]2(C1)C)CC[C@]1(C3C/C(=C\c2ccc(c(c2)OC)OC)/C/1=N\O)C)O,6,2,6,1
713832,C1[C@@H](CC2=CCC3C([C@]2(C1)C)CC[C@]1(C3C/C(=C\c2cc(c(c(c2)OC)OC)OC)/C/1=N\O)C)O,6,2,5,1
713843,c1ccc2c(c1)/C(=N/Nc1ccccc1)/C1=C(C2=O)CCC(O1)(C)C,1,3,6,5
713903,c1(n(c(c(c1C(=O)NCCN1CCN(CC1)c1ccccc1Cl)C(=O)CC)C)CCCC)C,7,4,6,7
713910,c1c(nc2c(c1C)c(=O)n(s2)CN1CC2C(C1)Nc1c2cccc1)C,2,5,4,5
713912,c1c(nc2c(c1C)c(=O)n(s2)CN1CCC(CC1)(c1ccccc1)C#N)C,2,6,6,5
713913,c1c(nc2c(c1C)c(=O)n(s2)CN1CCC(CC1)(c1ccccc1)C(=O)C)C,2,6,4,5
713914,c1c(nc2c(c1C)c(=O)n(s2)CN1CCC(CC1)(c1ccccc1)O)C,2,6,1,5
713915,c1c(nc2c(c1C)c(=O)n(s2)CC(CN1CCN(CC1)c1ncccn1)O)C,2,7,3,5
713917,c1c(nc2c(c1C)c(=O)n(s2)CC(CN1CCN(CC1)c1ccccn1)OC(=O)C)C,2,1,1,5
713923,c1(nn2c(cc1CN1CCCC1)nnc2SCC=C)c1ccc(cc1)Cl,1,2,4,7
713924,c1c(nc2c(c1C)c1c(N(S2(=O)=O)CCCN2CCN(CC2)c2cccc(c2)C(F)(F)F)c(n(n1)C)C)C,2,3,7,6
714018,O1[C@@H]([C@H]([C@H]([C@@H]1n1c2c(nc1)c(ncn2)N)O)O)COP(=O)(OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)OCCCO)O)O)O.N,4,4,5,1
714028,c12c(C[C@H]([C@H](O1)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)OC)O)c(cc(c2)O)O,1,5,3,6
714067,c1c2c(c(c3c(c1)c1c(ccc(c1)OC(=O)C)[nH]3)C)ccc2,1,2,4,7
714068,c1(c2c(c(c3c(c1)c1c(cccc1)[nH]3)C)ccc2)OCCOC(=O)n1ccnc1,1,6,1,5
714070,O1[C@](C/C(=C/CC(C(C)C)C(C)C)/C1=O)(CO)/C=C/C(=O)OCCCCCC,3,4,3,3
714071,O1C(C/C(=C/CC(CC(C)C)CC(C)C)/C1=O)(CO)COC(=O)C(C)(C)C,3,4,2,3
714076,c1(c(cccc1)O)N/C=C\C(=O)C(Cl)(Cl)Cl,5,3,4,7
714092,c1(ccc(c(c1)C(=O)NCC)NC(=O)C12CC3CC(CC(C1)C3)C2)Cl,5,7,4,5
714121,c1c(cc(c(c1C)[S@@](=O)O[C@@H]1[C@@H]2[C@H](O[C@@H]1[C@H]1COC(O1)(C)C)OC(O2)(C)C)C)C,3,1,5,5
714206,c1c(nc(cc1)/C=C/c1sccn1)/C=C/c1nccs1,7,2,7,7
714328,c1(ccc(c(c1)C(=O)NN)NC(=O)C12CC3CC(CC(C1)C3)C2)Cl,7,7,5,5
714363,c12c(nc3c(c1)c(nc(n3)N)N)CCC(C2)c1c(ccc(c1)OC)OC,2,3,3,5
714364,c12cnc3c(c1CCC(C2)c1ccccc1)c(nc(n3)N)N,2,4,4,5
714365,c12cnc3c(c1CCC(C2)c1ccc(cc1)OC)c(nc(n3)N)N,2,4,6,5
714366,c12c(nc3c(c1)c(nc(n3)N)N)CCC(C2)c1ccc(cc1)OC,2,3,2,5
714369,c1c(cc2c(c1)c(c[nH]2)c1nc(ncc1)N)Br,1,5,3,3
714370,c1cc(ccc1OC)C[C@@H]1N(C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](OC(=O)C[C@@H]([C@H](NC(=O)[C@H]([C@H](OC1=O)C)NC(=O)[C@H](N(C(=O)[C@@H]1CCCN1C(=O)C(=O)C)C)CC(C)C)[C@H](CC)C)O)C(C)C)C,3,6,3,3
714377,n1cnc2c(c1Cl)nc(n2C1CCCCO1)C#Cc1ccccc1,4,7,3,6
714379,n1cnc2c(c1Cl)nc(n2Cc1ccccc1)C#Cc1ccccc1,4,1,2,6
714380,n1cnc2c(c1Cl)nc(n2Cc1ccccc1)C=C,4,7,4,6
714381,O1C(C(C(C1n1ccc(=O)[nH]c1=O)SC(c1ccc(cc1)OC)(c1ccccc1)c1ccc(cc1)OC)O)CO,4,2,4,7
714382,O1C(C(C(C1n1ccc(nc1=O)N)SC(c1ccc(cc1)OC)(c1ccccc1)c1ccc(cc1)OC)O)CO,4,3,6,2
714383,S(C(c1ccc(cc1)OC)(c1ccccc1)c1ccccc1)CCO,7,7,4,5
714384,S(C(c1ccc(cc1)OC)(c1ccc(cc1)OC)c1ccc(cc1)OC)CCO,7,7,6,5
714391,C1C(Cc2c(C1=O)c1c3c(n2)CC(Cc3[nH]c1c1ccc(cc1)Br)(C)C)(C)C,2,4,6,6
714392,C1C(Cc2c(C1=O)c1c3c(n2)CC(Cc3[nH]c1c1ccc(cc1)[N+](=O)[O-])(C)C)(C)C,2,4,2,6
714407,c1c(nc(cc1)COc1c(cccc1)/C=N\NC(=O)N)COc1ccccc1/C=N\NC(=O)N,5,5,1,5
714408,c1(c(cc2c(c1)[C@@]13[C@@H](N2C)[C@]([C@@H]([C@]2([C@@H]1N(CC=C2)CC3)CC)O)(C(=O)NC(Cc1c2c(cccc2)[nH]c1)C(=O)OC)O)OC)Br.Cl,3,5,1,3
714409,c1c(cc2c(c1)c(c[nH]2)C(c1c2c(cc(cc2)Br)[nH]c1)CNC(=O)OC(C)(C)C)Br,3,1,2,4
714410,c1(ccc2c(c1)c(c[nH]2)C(c1c2c(ccc(c2)Br)[nH]c1)CC)Br,1,1,5,5
714411,C1(C(C(OC1CO)n1c(=O)nc(cc1)NCc1ccc(cc1)OC)O)O,4,6,4,2
714415,C1(C(C(OC1CO)n1c(=O)nc(cc1)N1CCN(CC1)c1ccccc1)O)O,4,7,7,4
714418,C(CCN(C)C)Nc1c2c(ncn1)n(C1C(C(C(O1)CO)O)O)cn2,4,5,4,1
714423,c1ccc2c(c1)N1[C@H](C(=O)N(C2)[C@@H](C)c2ccccc2)[C@H](C(=N1)C(=O)OC)c1ccccc1,3,1,3,7
714424,c1ccc2c(c1)N1[C@@H](C(=O)N(C2)[C@@H](C)c2ccccc2)[C@@H](C(=N1)C(=O)OC)C,3,2,1,7
714438,c1c(nc2c(c1C)c(=O)n(s2)CC(CN(CC(Cn1c(=O)c2c(s1)nc(cc2C)C)O)Cc1ccccc1)O)C,2,3,1,5
714445,c1(ccc2c(n1)c1c(cc2)cccn1)OCC(COc1ccc2ccc3cccnc3c2n1)NC(=O)CCCCCNc1c2c(nc3c1ccc(c3)Cl)ccc(c2)OC,2,4,7,1
714446,c1c(cc2c(n1)c1c(cc2)cccn1)OCC(NC(=O)CCCCCNc1c2c(nc3c1ccc(c3)Cl)ccc(c2)OC)COc1cc2ccc3cccnc3c2nc1,2,5,5,1
714448,c1(c(cc2c(c1)CCn1c2nc2c1cc(cc2)OC)OC)OC,1,6,2,7
714452,c1cncc(c1)C(=O)n1c(=O)sc(n1)NC(=O)c1ccc(cc1)Cl,7,7,7,7
714463,O1OC2(OOC31C[C@@H]1[C@](CC3)(C3C([C@@H](C1)OC(=O)C)C1[C@]([C@H](C3)OC(=O)C)(C(CC1)C(CCC(=O)O)C)C)C)C[C@@H]1[C@](CC2)(C2C([C@@H](C1)OC(=O)C)C1[C@]([C@H](C2)OC(=O)C)(C(CC1)C(CCC(=O)O)C)C)C,6,1,1,4
714464,O1OC2(OOC31C[C@@H]1[C@](CC3)(C3C([C@@H](C1)OC(=O)C)C1[C@]([C@H](C3)OC(=O)C)(C(CC1)C(CCC(=O)N)C)C)C)C[C@@H]1[C@](CC2)(C2C([C@@H](C1)OC(=O)C)C1[C@]([C@H](C2)OC(=O)C)(C(CC1)C(CCC(=O)N)C)C)C,6,1,2,4
714465,O1OC2(OOC31C[C@@H]1[C@](CC3)(C3C([C@@H](C1)OC(=O)C)C1[C@]([C@H](C3)OC(=O)C)(C(CC1)C(CCC(=O)NCCC)C)C)C)C[C@@H]1[C@](CC2)(C2C([C@@H](C1)OC(=O)C)C1[C@]([C@H](C2)OC(=O)C)(C(CC1)C(CCC(=O)NCCC)C)C)C,6,1,1,4
714518,c1ccc2c(c1)nc(o2)c1ccc(cc1)/N=N/Nc1ncccc1,2,2,6,4
714530,c1ccc2c(c1)c1c(C(=O)C2=O)c2c(c(=O)o1)cccc2,1,3,2,7
714531,c1ccc2c(c1)C(=O)c1c(C2=O)oc(=O)c2c1cccc2,1,4,2,2
714535,c1(ccc2c(c1)c(=O)n(c(n2)C)c1ccc(cc1)C(=O)NN1C(C(C1=O)Cl)c1c(cccc1)O)S(=O)(=O)O,1,5,2,2
714538,c1(ccc2c(c1)c(=O)n(c(n2)C)c1ccc(cc1)C(=O)NN1C(C(C1=O)Cl)c1cccs1)S(=O)(=O)O,1,6,7,7
714597,C1(=N)C2N(C(=O)N1)C2,1,7,1,7
714598,[Mo-2](=S)(=S)(=S)=S.[NH4+],7,5,5,7
714601,C1C(CC2=CC[C@@H]3[C@@H](C2(C1)C)CCC1([C@H]3CC2C1[C@@H]([C@@]1(O2)OCC(CC1)C)C)C)OC1OC(C(C(C1O)O)OC1OC(C(C(C1OC1OC(C(C(C1O)O)O)CO)OC1OCC(C(C1O)O)O)O)CO)CO,6,1,7,3
714602,C1C(CC2=CC[C@@H]3[C@@H](C2(C1)C)CCC1([C@H]3CC2C1[C@@H]([C@@]1(O2)OCC(CC1)C)C)C)OC1OC(C(C(C1O)O)OC1OC(C(C(C1OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)C)C)CO)OC1OCC(C(C1O)O)O)O)CO)CO,6,2,2,3
714603,C1C(C[C@H]2C(C1)([C@@H]1[C@@H](CC2)[C@H]2C(CC1)(C1C(C2)O[C@]2([C@H]1C)OCC(CC2)C)C)C)OC1OC(C(C(C1O)O)OC1OC(C(C(C1OC1OC(C(C(C1O)O)O)CO)O)O)CO)CO,6,3,2,2
714604,[C@@H]1(C(C[C@H]2C(C1)([C@@H]1[C@@H](CC2)[C@H]2C(CC1)(C1C(C2)O[C@]([C@H]1C)(O)CCC(COC1C(C(C(C(O1)CO)O)O)O)C)C)C)OC1OC(C(C(C1O)O)OC1OC(C(C(C1OC1OC(C(C(C1O)O)O)CO)OC1OCC(C(C1O)O)O)O)CO)CO)O,6,4,4,3
714605,[C@@H]1(C(C[C@H]2C(C1)([C@@H]1[C@@H](CC2)[C@H]2C(CC1)(C1C(C2)O[C@]2([C@H]1C)OCC(CC2)C)C)C)OC1OC(C(C(C1O)OC1OC(C(C(C1O)O)OC1OC(C(C(C1OC1OC(C(C(C1O)O)O)CO)OC1OC(C(C(C1O)O)O)CO)O)CO)CO)O)CO)O,6,5,3,3
714607,C1C(C[C@H]2C(C1)([C@@H]1[C@@H](CC2)[C@H]2C(CC1)(C1C(C2)O[C@]2([C@H]1C)OCC(CC2)C)C)C)OC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)CO)CO,6,6,7,2
714608,C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC2C1[C@@H]([C@@]1(O2)OCC(CC1)C)C)C)OC1OC(C(C(C1OC1OC(C(C(C1O)O)O)C)O)OC1OC(C(C(C1O)O)O)CO)CO,6,7,3,3
714611,S(=O)(=O)(CSSCC)C,7,5,3,7
714620,o1c(ccc1c1ccc(cc1)C1=NCCCN1)c1ccc(cc1)C1=NCCCN1.Cl,2,1,3,5
714645,c1ncc2c(c1)N(C(=NS2(=O)=O)NCc1c2ccccc2[nH]c1)c1ccccc1,3,2,2,5
714652,c1ncc2c(c1)N(C(=NS2(=O)=O)SCc1ccccc1)c1ccccc1,3,3,6,7
714653,c1ncc2c(c1)N(C(=NS2(=O)=O)SCc1c2ccccc2[nH]c1)c1ccccc1,3,4,2,5
714655,N(S(=O)(=O)c1ccccc1)(C(=O)N1CCN(CC1)c1ccccc1)C(=O)C(c1ccc(cc1)Cl)(C)C,7,5,1,3
714656,N(S(=O)(=O)c1ccccc1)(C(=O)N1CCN(CC1)c1ccccc1)C(=O)C1(c2ccc(cc2)Cl)CCCC1,7,6,3,3
714659,N(S(=O)(=O)c1ccccc1)(C(=O)N1CCN(CC1)c1ccccc1)C(=O)c1cc(c(cc1)Cl)Cl,7,7,6,3
714660,N(S(=O)(=O)c1ccccc1)(C(=O)N1CCN(CC1)c1ccccc1)C(=O)c1ccc(cc1)OC,7,7,2,3
714661,N(S(=O)(=O)c1ccccc1)(C(=O)N1CCN(CC1)c1ccccc1)C(=O)c1occc1,7,1,6,6
714662,N(S(=O)(=O)c1ccccc1)(C(=O)N1CCN(CC1)c1ccccc1)C(=O)c1sccc1,7,2,3,5
714663,N(C(=O)N1CCN(CC1)c1ccccc1)(c1ccccc1)C(=O)C(C)(C)Oc1ccc(cc1)Cl,7,3,2,3
714666,N(C(=O)N1CCN(CC1)c1ccccc1)(c1ccccc1)C(=O)c1cc(cc(c1)Cl)Cl,7,4,1,3
714671,C12CC3(CC(CC(C1)C3)C2)OC(=S)N(C(=O)c1ccc(cc1)Cl)c1ccccc1,7,5,4,3
714672,C12CC3(CC(CC(C1)C3)C2)OC(=S)N(C(=O)c1ccc(c(c1)Cl)Cl)c1ccccc1,7,5,3,6
714673,C12CC3(CC(CC(C1)C3)C2)OC(=S)N(C(=O)c1cc(cc(c1)Cl)Cl)c1ccccc1,7,5,3,6
714674,C12CC3(CC(CC(C1)C3)C2)OC(=S)N(C(=O)c1cc(c(c(c1)OC)OC)OC)c1ccccc1,7,5,5,6
714675,C12CC3(CC(CC(C1)C3)C2)OC(=S)N(C(=O)c1occc1)c1ccccc1,7,6,4,6
714676,C12CC3(CC(CC(C1)C3)C2)OC(=S)N(C(=O)c1sccc1)c1ccccc1,7,7,5,5
714680,O=C(N(C(=S)N(C(=O)c1c(cc(cc1)Cl)Cl)Cc1cnccc1)Cc1cccnc1)c1ccc(cc1Cl)Cl,7,1,6,6
714681,O=C(N(C(=S)N(C(=O)c1cc(c(cc1)Cl)Cl)Cc1cnccc1)Cc1cccnc1)c1ccc(c(c1)Cl)Cl,7,1,7,4
714682,O=C(N(C(=S)N(C(=O)c1cc(cc(c1)Cl)Cl)Cc1cnccc1)Cc1cccnc1)c1cc(cc(c1)Cl)Cl,7,1,2,4
714683,O=C(N(C(=S)N(C(=O)c1ccc(cc1)OC)Cc1cnccc1)Cc1cccnc1)c1ccc(cc1)OC,7,1,6,6
714684,O=C(N(C(=S)N(C(=O)c1cc(c(c(c1)OC)OC)OC)Cc1cnccc1)Cc1cccnc1)c1cc(c(c(c1)OC)OC)OC,7,1,1,6
714685,O=C(N(C(=S)N(C(=O)c1c(cc(cc1Cl)Cl)Cl)Cc1cnccc1)Cc1cccnc1)c1c(cc(cc1Cl)Cl)Cl,7,1,7,4
714686,O=C(N(C(=S)N(C(=O)c1ccc(cc1)c1ccccc1)Cc1cnccc1)Cc1cccnc1)c1ccc(cc1)c1ccccc1,7,2,1,4
714688,O=C(N(C(=S)N(C(=O)c1cc2c(cc1)cccc2)Cc1cnccc1)Cc1cccnc1)c1ccc2c(c1)cccc2,7,3,3,6
714689,O=C(N(C(=S)N(C(=O)c1ccco1)Cc1cnccc1)Cc1cccnc1)c1ccco1,7,4,1,4
714690,O=C(N(C(=S)N(C(=O)c1cccs1)Cc1cnccc1)Cc1cccnc1)c1cccs1,7,5,7,4
714895,C(=O)(O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C)C1(CCCCC1=O)CCC(=O)OCC,3,6,1,4
714897,C(=N)(NCCCC(C(=O)NC(CCC(=O)N)C(=O)NC(C(CC)C)C(=O)NC(CCCCN)C(=O)NC(C(CC)C)C(=O)NC(Cc1c2c(cccc2)[nH]c1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(Cc1c2c(cccc2)[nH]c1)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)N)N,3,1,3,3
714898,C(=N)(N)NCCCC(C(=O)NC(CCC(=O)N)C(=O)NC(C(CC)C)C(=O)NC(CCCCN)C(=O)NC(C(CC)C)C(=O)NC(Cc1c2c(cccc2)[nH]c1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(Cc1c2c(cccc2)[nH]c1)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O)N,3,7,6,3
714932,c1cc(ncc1OCC1C2C=CC2N1)Cl.C(=O)(O)C(=O)O,7,1,3,7
715058,c1(cccc(c1)Oc1ccccc1)C1SCC(=O)N1c1ccc(cc1)Cl,1,2,1,2
715059,c1(cccc(c1)Oc1ccccc1)C1SCC(=O)N1c1c(cccc1)OC,1,2,4,2
715060,c1(cccc(c1)Oc1ccccc1)C1SCC(=O)N1c1cc(ccc1)OC,1,2,3,2
715061,c1(cccc(c1)Oc1ccccc1)C1SCC(=O)N1c1c(c(ccc1)Cl)Cl,1,2,7,2
715062,c1(cccc(c1)Oc1ccccc1)C1SCC(=O)N1c1c(ccc(c1)Cl)Cl,1,2,3,2
715064,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1cc(ccc1)Cl,1,3,4,2
715065,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1ccc(cc1)Cl,1,3,7,2
715066,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1c(cccc1)OC,1,3,4,2
715067,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1cc(ccc1)OC,1,3,2,2
715068,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1ccc(cc1)OC,1,3,6,2
715069,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1ccc(cc1)NC(=O)C,1,3,1,2
715070,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1c(c(ccc1)Cl)Cl,1,3,6,2
715071,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1c1c(ccc(c1)Cl)Cl,1,3,6,2
715072,c1(cccc(c1)Oc1ccccc1)C1S(=O)(=O)CC(=O)N1C1CC1,1,4,3,2
715082,c1c(cc2c(c1)c1c([C@H]3N(CC1)C[C@@H]([C@H](C3)C[C@@H]1N(CCc3c1[nH]c1c3cccc1)C)C=C)[nH]2)O.Cl,3,5,5,6
715083,c1ccc2c(c1)[C@@]13[C@@H]4[C@H]([C@@H]5C[C@@H]1N(C/C/5=C/C)CC3)C=C(C(=O)N24)[C@@H]1N2[C@@H]3[C@]4(c5c(cccc5)N5[C@H]4C(=CCC5=O)[C@H](C3)/C(=C\C)/C2)C1,3,6,4,7
715085,c12c(C(=O)[C@@H](CO1)c1cc(c(c(c1O)O)OC)C(C)(C)C=C)ccc(c2)O,1,7,4,7
715099,C(C(F)(F)F)(C(=O)OCC)(Nc1sc2c(ccc(c2)OCC)n1)NC(=O)c1ccco1,5,1,1,3
715114,C1Cc2c(c3c(C1)ccc(c3)[N+](=O)[O-])[nH]c(=O)c(c2c1ccc(cc1)Cl)C#N,2,2,2,6
715117,c1cccc(c1/C=[N+](/c1ccc(cc1)OC)\[O-])OC(=S)S.[K+],7,3,7,6
715119,c1cccc(c1/C=[N+](/c1ccc(cc1)Cl)\[O-])OC(=S)S.[K+],7,3,7,6
715120,c1ccc2c(c1)nc(c(n2)Nc1cc(c(c(c1)OC)OC)OC)C(C)C,2,1,2,2
715121,c1ccc2c(c1)nc(c(n2)Oc1cc(cc(c1)OC)OC)C(F)(F)F,2,5,7,5
715124,c1c(cc2c(c1)nc(c(n2)Oc1ccc(cc1)OC)C(C)C)C(F)(F)F,2,5,7,7
715126,c1(c(cc2c(c1)nc(c(n2)Nc1ccc(cc1)CC(=O)OCC)C(=O)OCC)F)F,2,1,1,1
715131,c1ccc2c(c1)nc(c(n2)Oc1ccc(cc1)CC(=O)OC)c1cccs1,2,1,1,5
715132,c1ccc2c(c1)nc(c(n2)Oc1ccc(cc1)CC(=O)O)c1cccs1,2,1,1,5
715134,c1(c(cc2c(c1)nc(c(n2)Nc1ccc(cc1)CC(=O)NC(CCC(=O)OCC)C(=O)OCC)C(=O)OCC)F)F,2,1,2,3
